filename,label
IMG_8571.JPG,conforme
IMG_8573.JPG,conforme
IMG_8576.JPG,conforme
IMG_8577.JPG,conforme
IMG_8580.JPG,conforme
IMG_8581.JPG,conforme
IMG_8584.JPG,conforme
IMG_8590.JPG,conforme
IMG_8606.JPG,conforme
IMG_8607.JPG,conforme
IMG_8608.JPG,conforme
IMG_8609.JPG,conforme
IMG_8610.JPG,conforme
IMG_8611.JPG,conforme
IMG_8612.JPG,conforme
IMG_8613.JPG,conforme
IMG_8614.JPG,conforme
IMG_8615.JPG,conforme
IMG_8616.JPG,conforme
IMG_8617.JPG,conforme
IMG_8618.JPG,conforme
IMG_8619.JPG,conforme
IMG_8620.JPG,conforme
IMG_8621.JPG,conforme
IMG_8622.JPG,conforme
IMG_8623.JPG,conforme
IMG_8624.JPG,conforme
IMG_8625.JPG,conforme
IMG_8626.JPG,conforme
IMG_8627.JPG,conforme
IMG_8628.JPG,conforme
IMG_8629.JPG,conforme
IMG_8630.JPG,conforme
IMG_8631.JPG,conforme
IMG_8632.JPG,conforme
IMG_8633.JPG,conforme
IMG_8634.JPG,conforme
IMG_8635.JPG,conforme
IMG_8636.JPG,conforme
IMG_8637.JPG,conforme
IMG_8638.JPG,non_conforme
IMG_8639.JPG,non_conforme
IMG_8640.JPG,non_conforme
IMG_8641.JPG,non_conforme
IMG_8642.JPG,non_conforme
IMG_8643.JPG,non_conforme
IMG_8644.JPG,non_conforme
IMG_8645.JPG,non_conforme
IMG_8646.JPG,non_conforme
IMG_8647.JPG,non_conforme
IMG_8648.JPG,non_conforme
IMG_8649.JPG,non_conforme
IMG_8650.JPG,non_conforme
IMG_8651.JPG,non_conforme
IMG_8652.JPG,non_conforme
IMG_8653.JPG,non_conforme
IMG_8654.JPG,non_conforme
IMG_8655.JPG,non_conforme
IMG_8656.JPG,non_conforme
IMG_8657.JPG,non_conforme
IMG_8658.JPG,non_conforme
IMG_8659.JPG,non_conforme
IMG_8660.JPG,non_conforme
IMG_8661.JPG,non_conforme
